History Deal - 08/11/2025 12:03:20
ID : 25100022 - From Date : 2025-07-15 - To Date : 2025-11-08
Account Id,Ticket,Date/Time,Type,Volume,Symbol,Price,Direction,Commission,Swap,Profit
25100026,250711142,2025-07-29 04:15:59,sell,0.1,AUDJPY,1.079,out,0,0,-3.04
25100026,250711143,2025-07-29 04:16:04,buy,0.1,AUDJPY,1.086,in,0,0,0
25100026,250711149,2025-07-29 09:39:30,buy,0.1,AUDJPY,1.076,in,0,0,0
25100026,250711150,2025-07-29 09:56:11,sell,0.1,AUDJPY,1.086,out,0,0,0
25100026,250711151,2025-07-29 09:56:12,sell,0.1,AUDJPY,1.076,out,0,0,1.09
25100026,250711153,2025-07-29 09:56:30,buy,0.1,AUDJPY,1.054,in,0,0,0
25100026,250711155,2025-07-29 10:00:41,sell,0.1,AUDJPY,1.054,out,0,0,1.06
25100026,250711156,2025-07-29 10:00:55,buy,0.1,AUDJPY,1.082,in,0,0,0
25100026,250711157,2025-07-29 10:02:28,sell,0.1,AUDJPY,1.082,out,0,0,-0.65
25100026,250711159,2025-07-29 10:02:48,buy,0.1,AUDJPY,1.06,in,0,0,0
25100026,250711160,2025-07-29 10:02:53,sell,0.1,AUDJPY,1.06,out,0,0,-0.11
25100026,250711164,2025-07-29 10:08:33,buy,0.1,AUDJPY,1.058,in,0,0,0
25100026,250711165,2025-07-29 10:08:40,sell,0.1,AUDJPY,1.058,out,0,0,1.18
25100026,250711168,2025-07-29 11:30:49,buy,0.1,AUDJPY,1.08,in,0,0,0
25100026,250711170,2025-07-30 04:46:43,buy,0.1,AUDJPY,1.067,in,0,0,0
25100026,250711171,2025-07-30 04:46:56,sell,0.1,AUDJPY,1.067,out,0,0,-0.64
25100026,250711172,2025-07-30 04:46:57,sell,0.1,AUDJPY,1.08,out,0,0,-2.02
25100026,250711174,2025-07-30 04:47:34,buy,0.1,AUDJPY,1.08,in,0,0,0
25100026,250711175,2025-07-30 04:48:11,sell,0.1,AUDJPY,1.08,out,0,0,0.32
25100026,250711179,2025-07-30 04:51:37,buy,0.1,AUDNZD,1.054,in,0,0,0
25100026,250711185,2025-07-30 05:01:25,sell,0.1,AUDNZD,1.054,out,0,0,-0.3
25100026,250711186,2025-07-30 05:01:38,buy,0.1,AUDJPY,1.052,in,0,0,0
25100015,250711192,2025-07-30 09:22:35,buy,0.1,AUDJPY,1.09,in,0,0,0
25100015,250711193,2025-07-30 09:35:49,buy,0.1,AUDJPY,1.09,in,0,0,0
25100017,250711201,2025-07-30 12:14:10,buy,0.1,AUDJPY,1.091,in,0,0,0
25100017,250711202,2025-07-30 12:21:00,buy,0.1,AUDNZD,1.05,in,0,0,0
25100017,250711203,2025-07-30 12:22:07,sell,0.1,AUDJPY,1.091,out,0,0,-2.56
25100026,250711209,2025-07-31 06:30:52,sell,0.1,AUDJPY,1.052,out,0,0,0.11
25100017,250711210,2025-07-31 06:30:58,sell,0.1,AUDNZD,1.05,out,0,0,1.6
25100015,250711213,2025-07-31 06:31:53,sell,0.1,AUDJPY,1.09,out,0,0,0.55
25100015,250711214,2025-07-31 06:31:53,sell,0.1,AUDJPY,1.09,out,0,0,0.55
25100026,250810024,2025-08-07 06:01:55,buy,0.1,AUDJPY,1.073,in,0,0,0
25100026,250810025,2025-08-07 06:02:05,sell,0.1,AUDJPY,1.073,out,0,0,-2
25100015,250810026,2025-08-07 06:30:20,buy,0.1,AUDJPY,1.051,in,0,0,0
25100015,250810027,2025-08-07 06:30:32,sell,0.1,AUDJPY,1.051,out,0,0,2.9
25100015,250810028,2025-08-07 06:31:26,buy,0.1,AUDJPY,1.069,in,0,0,0
25100015,250810029,2025-08-07 06:33:12,sell,0.1,AUDJPY,1.069,out,0,0,0.5
25100015,250810030,2025-08-07 06:34:18,buy,0.1,AUDJPY,1.07,in,0,0,0
25100015,250810031,2025-08-07 06:45:33,sell,0.1,AUDJPY,1.07,out,0,0,-1.2
25100026,250810033,2025-08-07 09:37:35,buy,0.1,AUDJPY,1.091,in,0,0,0
25100026,250810035,2025-08-07 09:37:58,buy,0.1,AUDJPY,1.066,in,0,0,0
25100026,250810036,2025-08-07 09:38:11,sell,0.1,AUDJPY,1.066,out,0,0,-1
25100026,250810037,2025-08-07 09:38:12,sell,0.1,AUDJPY,1.091,out,0,0,-3.5
25100015,250810038,2025-08-07 09:43:30,buy,0.1,AUDJPY,1.055,in,0,0,0
25100015,250810039,2025-08-07 09:43:37,sell,0.1,AUDJPY,1.055,out,0,0,0.1
25100026,250810040,2025-08-07 10:02:13,buy,0.1,AUDJPY,1.083,in,0,0,0
25100026,250810041,2025-08-07 10:02:19,sell,0.1,AUDJPY,1.083,out,0,0,0.7
25100026,250810044,2025-08-07 10:59:55,buy,0.1,AUDJPY,1.084,in,0,0,0
25100026,250810045,2025-08-07 11:00:01,sell,0.1,AUDJPY,1.084,out,0,0,-1.2
25100015,250810046,2025-08-08 04:36:45,buy,0.1,AUDUSD,1.051,in,0,0,0
25100015,250810047,2025-08-08 04:36:48,sell,0.1,AUDUSD,1.086,in,0,0,0
25100015,250810048,2025-08-08 04:37:05,sell,0.1,AUDUSD,1.051,out,0,0,2.8
25100015,250810049,2025-08-08 04:37:10,buy,0.1,AUDNZD,1.08803,in,0,0,0
25100015,250810050,2025-08-08 04:37:17,buy,0.1,AUDUSD,1.086,out,0,0,0.2
25100015,250810051,2025-08-08 04:37:23,sell,0.1,AUDNZD,1.09,in,0,0,0
25100026,250810055,2025-08-11 06:30:27,buy,0.1,AUDJPY,1.052,in,0,0,0
25100026,250810056,2025-08-11 06:30:36,sell,0.1,AUDJPY,1.052,out,0,0,0
25100026,250810059,2025-08-11 06:31:31,buy,0.1,AUDJPY,1.086,in,0,0,0
25100026,250810060,2025-08-11 06:31:35,sell,0.1,AUDJPY,1.086,out,0,0,-2.6
25100026,250810061,2025-08-11 06:32:17,buy,0.1,AUDJPY,1.077,in,0,0,0
25100026,250810064,2025-08-11 06:35:11,buy,0.1,AUDJPY,1.064,in,0,0,0
25100026,250810065,2025-08-11 06:35:14,sell,0.1,AUDJPY,1.077,out,0,0,-1.1
25100026,250810066,2025-08-11 06:35:15,sell,0.1,AUDJPY,1.064,out,0,0,3.4
25100026,250810069,2025-08-11 06:44:05,buy,0.1,AUDJPY,1.058,in,0,0,0
25100026,250810079,2025-08-13 05:11:07,buy,0.1,AUDJPY,1.095,in,0,0,0
25100026,250810080,2025-08-13 05:11:18,sell,0.1,AUDJPY,1.058,out,0,0,2.3
25100026,250810081,2025-08-13 05:11:27,sell,0.1,AUDJPY,1.095,out,0,0,-4.4
25100026,250810082,2025-08-13 05:13:03,buy,0.1,AUDJPY,1.095,in,0,0,0
25100026,250810083,2025-08-13 05:14:21,buy,0.1,AUDJPY,1.09,in,0,0,0
25100026,250810084,2025-08-13 05:16:44,buy,0.1,AUDJPY,1.073,in,0,0,0
25100026,250810085,2025-08-13 05:17:11,sell,0.1,AUDJPY,1.09,out,0,0,0.3
25100026,250810086,2025-08-13 05:17:31,sell,0.1,AUDJPY,1.095,out,0,0,-0.8
25100026,250810087,2025-08-13 05:18:26,sell,0.1,AUDJPY,1.073,out,0,0,-0.8
25100026,250810088,2025-08-13 05:19:29,buy,0.1,AUDJPY,1.095,in,0,0,0
25100026,250810089,2025-08-13 05:29:00,sell,0.1,AUDJPY,1.095,out,0,0,-0.2
25100026,250810090,2025-08-13 05:29:05,buy,0.1,AUDJPY,1.09,in,0,0,0
25100026,250810091,2025-08-13 05:29:22,buy,0.1,AUDJPY,1.097,in,0,0,0
25100026,250810092,2025-08-13 05:29:30,sell,0.1,AUDJPY,1.09,out,0,0,-1.6
25100026,250810093,2025-08-13 05:29:33,buy,0.1,AUDJPY,1.089,in,0,0,0
25100026,250810094,2025-08-13 05:29:39,sell,0.1,AUDJPY,1.097,out,0,0,-2.5
25100026,250810095,2025-08-13 05:29:44,sell,0.1,AUDJPY,1.089,out,0,0,-1.3
25100026,250810096,2025-08-13 05:30:49,buy,0.1,AUDJPY,1.095,in,0,0,0
25100026,250810097,2025-08-13 05:30:59,sell,0.1,AUDJPY,1.095,out,0,0,0.1
25100026,250810098,2025-08-13 05:31:11,buy,0.1,AUDJPY,1.081,in,0,0,0
25100026,250810099,2025-08-13 05:31:59,sell,0.1,AUDJPY,1.081,out,0,0,0.6
25100026,250810100,2025-08-13 05:32:51,buy,0.1,AUDJPY,1.064,in,0,0,0
25100026,250810101,2025-08-13 05:33:19,buy,0.1,AUDJPY,1.059,in,0,0,0
25100026,250810102,2025-08-13 05:33:53,sell,0.1,AUDJPY,1.059,out,0,0,1.8
25100026,250810103,2025-08-13 05:33:56,sell,0.1,AUDJPY,1.064,out,0,0,1
25100026,250810104,2025-08-13 05:34:03,buy,0.1,AUDJPY,1.093,in,0,0,0
25100026,250810105,2025-08-13 05:34:13,buy,0.1,AUDJPY,1.087,in,0,0,0
25100026,250810106,2025-08-13 05:35:05,sell,0.1,AUDJPY,1.087,out,0,0,-0.3
25100026,250810107,2025-08-13 05:35:06,sell,0.1,AUDJPY,1.093,out,0,0,-0.9
25100026,250810108,2025-08-13 05:35:12,buy,0.1,AUDJPY,1.099,in,0,0,0
25100026,250810109,2025-08-13 05:35:23,buy,0.1,AUDJPY,1.083,in,0,0,0
25100026,250810110,2025-08-13 05:37:20,buy,0.1,AUDJPY,1.083,in,0,0,0
25100016,250810111,2025-08-13 05:39:45,buy,0.1,AUDJPY,1.098,in,0,0,0
25100017,250810112,2025-08-13 05:40:03,buy,0.1,AUDJPY,1.073,in,0,0,0
25100017,250810113,2025-08-13 05:40:07,sell,0.1,AUDJPY,1.073,out,0,0,-0.1
25100026,250810114,2025-08-13 05:40:29,sell,0.1,AUDJPY,1.083,out,0,0,-0.1
25100026,250810115,2025-08-13 05:40:32,sell,0.1,AUDJPY,1.083,out,0,0,0.8
25100026,250810116,2025-08-13 05:40:35,sell,0.1,AUDJPY,1.099,out,0,0,-2.1
25100015,250810117,2025-08-13 05:41:23,buy,0.1,AUDNZD,1.09,out,0,0,1.6
25100015,250810118,2025-08-13 05:41:24,sell,0.1,AUDNZD,1.08803,out,0,0,-1.4
25100026,250810128,2025-08-13 06:05:31,buy,0.1,AUDJPY,1.1,in,0,0,0
25100026,250810129,2025-08-13 09:05:51,sell,0.1,AUDJPY,1.1,out,0,0,-2.7
25100026,250810130,2025-08-13 09:06:08,buy,0.1,AUDJPY,1.08,in,0,0,0
25100026,250810131,2025-08-13 09:06:17,sell,0.1,AUDJPY,1.08,out,0,0,-0.5
25100026,250810132,2025-08-13 09:06:44,buy,0.1,AUDJPY,1.061,in,0,0,0
25100026,250810133,2025-08-13 09:06:57,sell,0.1,AUDJPY,1.061,out,0,0,0.2
25100026,250810134,2025-08-13 09:07:45,buy,0.1,AUDJPY,1.075,in,0,0,0
25100026,250810135,2025-08-13 09:07:58,sell,0.1,AUDJPY,1.075,out,0,0,1.5
25100037,250810137,2025-08-13 10:48:26,buy,0.1,AUDJPY,1.068,in,0,0,0
25100037,250810138,2025-08-13 10:48:31,sell,0.1,AUDJPY,1.068,out,0,0,-1.79
25100042,250810145,2025-08-13 11:52:57,buy,0.1,AUDJPY,1.096,in,0,0,0
25100042,250810146,2025-08-13 11:53:00,buy,0.1,AUDJPY,1.056,in,0,0,0
25100042,250810147,2025-08-13 11:53:03,buy,0.1,AUDJPY,1.052,in,0,0,0
25100042,250810148,2025-08-13 11:53:19,buy,0.1,AUDJPY,1.055,in,0,0,0
25100042,250810159,2025-08-14 10:06:01,sell,0.1,AUDJPY,1.055,out,0,0,0.21
25100042,250810160,2025-08-14 10:06:03,sell,0.1,AUDJPY,1.052,out,0,0,1.49
25100042,250810161,2025-08-14 10:06:04,sell,0.1,AUDJPY,1.056,out,0,0,1.07
25100042,250810162,2025-08-14 10:06:05,sell,0.1,AUDJPY,1.096,out,0,0,-4.33
25100042,250810163,2025-08-14 10:07:06,buy,0.1,AUDJPY,1.093,in,0,0,0
25100042,250810164,2025-08-14 10:07:21,sell,0.1,AUDJPY,1.093,out,0,0,-1.72
25100042,250810165,2025-08-14 10:07:33,buy,0.1,AUDJPY,1.078,in,0,0,0
25100042,250810166,2025-08-14 10:08:18,buy,0.1,AUDJPY,1.073,in,0,0,0
25100042,250810167,2025-08-14 10:08:38,sell,0.1,AUDJPY,1.078,out,0,0,1.53
25100042,250810168,2025-08-14 10:08:49,sell,0.1,AUDJPY,1.073,out,0,0,-2.11
25100042,250810175,2025-08-20 07:28:06,buy,0.1,AUDJPY,1.063,in,0,0,0
25100042,250810176,2025-08-20 07:28:24,sell,0.1,AUDJPY,1.063,out,0,0,3.39
25100016,250810188,2025-08-21 09:17:57,sell,0.1,AUDJPY,1.098,out,0,0,-4.44
25100042,250810210,2025-08-23 09:14:31,buy,0.1,AUDJPY,1.066,in,0,0,0
25100042,250810211,2025-08-23 09:14:34,sell,0.1,AUDJPY,1.066,out,0,0,1.51
25100015,250810421,2025-08-29 04:48:58,buy,0.1,AUDNZD,1.089,in,0,0,0
25100015,250810422,2025-08-29 04:48:58,buy,0.1,AUDNZD,1.089,in,0,0,0
25100015,250810423,2025-08-29 04:48:59,buy,0.1,AUDNZD,1.089,in,0,0,0
25100015,250810424,2025-08-29 04:48:59,sell,0.1,AUDNZD,1.089,in,0,0,0
25100015,250810425,2025-08-29 04:48:59,sell,0.1,AUDNZD,1.089,in,0,0,0
25100015,250810426,2025-08-29 04:49:00,sell,0.1,AUDNZD,1.089,in,0,0,0
25100015,250810427,2025-08-29 04:49:00,sell,0.1,AUDNZD,1.076,in,0,0,0
25100042,250810428,2025-08-29 04:51:03,buy,0.1,AUDJPY,1.082,in,0,0,0
25100042,250810429,2025-08-29 04:51:04,buy,0.1,AUDJPY,1.082,in,0,0,0
25100045,250910113,2025-09-17 12:03:07,buy,0.1,AUDJPY,97.7002,in,0,0,0
25100045,250910114,2025-09-17 12:03:14,sell,0.1,AUDJPY,97.7002,out,0,0,7.82
25100045,250910115,2025-09-17 12:03:52,buy,10,AUDJPY,97.7142,in,0,0,0
25100045,250910116,2025-09-17 12:03:57,sell,10,AUDJPY,97.7142,out,0,0,2736.08
25100045,250910117,2025-09-17 12:06:28,buy,10,AUDJPY,97.7472,in,0,0,0
25100042,251010073,2025-10-02 09:46:34,buy,0.1,AUDJPY,96.9888,in,0,0,0
25100042,251010074,2025-10-02 09:46:49,sell,0.1,AUDJPY,1.082,out,0,0,930211.69
25100042,251010075,2025-10-02 09:46:55,sell,0.1,AUDJPY,1.082,out,0,0,930134.53
25100042,251010076,2025-10-02 09:47:10,sell,0.1,AUDJPY,96.9888,out,0,0,-36.85
25100042,251010089,2025-10-03 11:32:31,buy,0.1,,120350.7100005,in,0,0,0
25100042,251010090,2025-10-03 11:32:35,sell,0.1,,120350.7100005,out,0,0,100
25100042,251010091,2025-10-03 11:32:41,buy,0.3,,120349.7200005,in,0,0,0
25100042,251010092,2025-10-03 11:32:45,sell,0.3,,120349.7200005,out,0,0,897
25100063,251010103,2025-10-09 05:57:54,buy,0.1,AUDUSD,0.6612,in,0,0,0
25100063,251010104,2025-10-09 05:58:16,sell,0.1,AUDUSD,0.6612,out,0,0,-0.08
25100063,251010105,2025-10-09 05:58:28,buy,0.1,Bitcoin,122185.29,in,0,0,0
25100063,251010106,2025-10-09 06:01:44,sell,0.1,Bitcoin,122185.29,out,0,0,-9957
25100015,251010212,2025-10-30 12:23:19,buy,0.1,AUDJPY,101.0408,in,0,0,0
25100015,251010213,2025-10-30 12:23:30,sell,0.1,AUDJPY,101.0408,out,0,0,22.23
25100015,251110032,2025-11-07 04:37:13,buy,0.1,AUDJPY,99.1268,in,0,0,0
25100015,251110033,2025-11-07 04:37:22,sell,0.1,AUDJPY,99.1268,out,0,0,-47.58
25100077,251110034,2025-11-07 04:37:52,buy,0.1,AUDJPY,99.1158,in,0,0,0
25100077,251110035,2025-11-07 04:37:59,sell,0.1,AUDJPY,99.1158,out,0,0,1.98
25100078,251110036,2025-11-07 04:38:13,buy,0.1,AUDJPY,99.1188,in,0,0,0
25100078,251110037,2025-11-07 04:38:23,sell,0.1,AUDJPY,99.1188,out,0,0,-47.57
25100077,251110038,2025-11-07 04:41:50,buy,0.1,AUDJPY,99.1498,in,0,0,0
25100077,251110039,2025-11-07 04:42:00,sell,0.1,AUDJPY,99.1498,out,0,0,1.98
25100080,251110040,2025-11-07 05:41:33,buy,0.1,AUDJPY,99.3708,in,0,0,0
25100080,251110041,2025-11-07 05:41:39,sell,0.1,AUDJPY,99.3708,out,0,0,-37.76
