Journal - 08/11/2025 10:55:46
ID : 25100022 - From Date : 2025-08-06 - To Date : 2025-11-08
Account Id,Date/Time,Type,Device,Ip,Description
25100020,2025-07-15 06:00:41,req_order,web,163.53.179.29,new order has been requested type of market_order volume 0.100000 symbol #25100007
25100020,2025-07-15 06:01:04,req_order,web,163.53.179.29,new order has been requested type of market_order volume 50.000000 symbol #25100007
25100020,2025-07-15 06:01:33,req_order,web,163.53.179.29,new order has been requested type of market_order volume 20.000000 symbol #25100007
25100020,2025-07-15 06:02:03,req_order,web,163.53.179.29,new order has been requested type of market_order volume 100.000000 symbol #25100007
25100020,2025-07-15 06:02:43,req_order,web,163.53.179.29,new order has been requested type of market_order volume 45.000000 symbol #25100007
25100020,2025-07-15 06:03:04,req_order,web,163.53.179.29,new order has been requested type of market_order volume 0.100000 symbol #25100007
25100020,2025-07-15 06:03:23,req_order,web,163.53.179.29,new order has been requested type of market_order volume 45.000000 symbol #25100007
25100020,2025-07-15 06:03:43,req_order,web,163.53.179.29,new order has been requested type of market_order volume 45.000000 symbol #25100007
25100020,2025-07-15 06:17:31,req_order,web,163.53.179.29,new order has been requested type of market_order volume 20.000000 symbol #25100007
25100020,2025-07-15 08:16:14,req_order,web,163.53.179.29,dealer #25100001 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-15 08:16:14,req_order,api,,Risk Management System: Rule 'Group Wise Dalay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.08000 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-15 08:16:19,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.08000 [Symbol:25100007] order processed with delay by rule 'Group Wise Dalay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-15 08:16:28,req_order,web,163.53.179.29,dealer #25100001 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-15 08:16:28,req_order,api,,Risk Management System: Rule 'Group Wise Dalay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05300 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-15 08:16:33,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05300 [Symbol:25100007] order processed with delay by rule 'Group Wise Dalay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-15 10:00:53,login,web,163.53.179.29,logged in to the system
25100020,2025-07-15 11:15:40,login,web,163.53.179.29,logged in to the system
25100020,2025-07-15 11:28:37,req_order,web,163.53.179.29,dealer #25100001 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-15 11:28:37,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.09000 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-15 11:28:40,req_order,web,163.53.179.29,dealer #25100001 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-15 11:28:42,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.09000 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-15 11:28:42,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted SELL Market Order 0.10 lots @ 1.09300 [Symbol:25100008] order from Mobile App. Automatic processing initiated.
25100020,2025-07-15 11:28:47,req_order,api,,Risk Management: SELL Market Order 0.10 lots @ 1.09300 [Symbol:25100008] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-15 12:44:45,login,web,163.53.179.29,logged in to the system
25100020,2025-07-16 04:11:07,login,web,163.53.179.29,logged in to the system
25100020,2025-07-16 09:30:35,login,web,163.53.179.29,logged in to the system
25100020,2025-07-16 09:33:47,req_order,web,163.53.179.29,new order has been requested type of market_order volume 20.000000 symbol #25100007
25100020,2025-07-16 09:33:47,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 20.00 lots @ 1.07600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-16 09:33:52,req_order,api,,Risk Management: BUY Market Order 20.00 lots @ 1.07600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-16 09:53:24,logout,web,163.53.179.29,logged out from the system
25100020,2025-07-16 10:40:18,login,web,163.53.179.29,logged in to the system
25100020,2025-07-16 10:40:45,req_order,web,163.53.179.29,new order has been requested type of market_order volume 0.100000 symbol #25100007
25100020,2025-07-16 10:40:45,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.09600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-16 10:40:50,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.09600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 11:42:43,req_account,web,150.107.241.128,account data has been updated
25100020,2025-07-18 11:42:54,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 11:42:54,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.06400 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 11:42:59,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.06400 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:04:57,req_position,web,150.107.241.128,the dealer #25100022 has requested to close the position #250710400
25100020,2025-07-18 12:06:04,req_account,web,150.107.241.128,account data has been updated
25100020,2025-07-18 12:06:18,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:06:18,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.08803 [Symbol:25100008] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:06:23,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.08803 [Symbol:25100008] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:06:30,req_position,web,150.107.241.128,the dealer #25100022 has requested to close the position #250710401
25100020,2025-07-18 12:06:57,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:06:57,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.08603 [Symbol:25100008] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:07:02,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.08603 [Symbol:25100008] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:07:10,req_position,web,150.107.241.128,the dealer #25100022 has requested to close the position #250710402
25100020,2025-07-18 12:07:19,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 100.000000
25100020,2025-07-18 12:07:19,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 100.00 lots @ 1.07900 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:07:24,req_order,api,,Risk Management: BUY Market Order 100.00 lots @ 1.07900 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:08:15,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 10.000000
25100020,2025-07-18 12:08:15,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 10.00 lots @ 1.07600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:08:20,req_order,api,,Risk Management: BUY Market Order 10.00 lots @ 1.07600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:09:08,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 1.000000
25100020,2025-07-18 12:09:08,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 1.00 lots @ 1.05100 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:09:13,req_order,api,,Risk Management: BUY Market Order 1.00 lots @ 1.05100 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:09:44,req_account,web,150.107.241.128,account data has been updated
25100020,2025-07-18 12:09:54,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 1.000000
25100020,2025-07-18 12:09:54,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 1.00 lots @ 1.05300 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:09:59,req_order,api,,Risk Management: BUY Market Order 1.00 lots @ 1.05300 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:41:15,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:41:15,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.08100 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:41:20,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.08100 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:41:55,req_account,web,150.107.241.128,account data has been updated
25100020,2025-07-18 12:42:10,req_account,web,150.107.241.128,account data has been updated
25100020,2025-07-18 12:42:17,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:42:17,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.08000 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:42:22,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.08000 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:52:35,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:35,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:52:35,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:36,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:36,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:36,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:36,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:36,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:36,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:37,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:37,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:37,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:37,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:37,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:40,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:52:40,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:52:44,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:44,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:44,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:45,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:45,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:45,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:45,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:45,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:45,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:45,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:52:45,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:52:45,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:46,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:46,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:46,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:46,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:52:50,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:52:50,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:52:55,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:52:55,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:00,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:00,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:05,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:05,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:10,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:10,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:15,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:15,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:20,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:21,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:26,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:26,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:31,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:31,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:36,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:36,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:41,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:41,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:46,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:46,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:51,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:51,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:53:56,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:53:56,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:01,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:01,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:06,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:06,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:11,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.05600 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:11,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:16,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:16,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:21,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:21,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:26,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:26,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:31,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:31,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:36,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:36,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:41,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:41,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:46,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:54:46,req_order,api,,Risk Management System: Rule 'Group Wise Delay 3000 millis' intercepted BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order from Mobile App. Automatic processing initiated.
25100020,2025-07-18 12:54:51,req_order,api,,Risk Management: BUY Market Order 0.10 lots @ 1.07800 [Symbol:25100007] order processed with delay by rule 'Group Wise Delay 3000 millis'. Status: Order processed and ready for admin review.
25100020,2025-07-18 12:56:55,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:55,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:55,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:55,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:55,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:55,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:56,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:56,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:56,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:56,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:56,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:56,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:57,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:57,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:57,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:57,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:58,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:58,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:58,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
25100020,2025-07-18 12:56:58,req_order,web,150.107.241.128,dealer #25100022 has created a new order type of market_order on behalf of you volume 0.100000
